date,geo,channel,spend,impressions,clicks,is_treatment_geo
2024-03-10,DE,affiliate,1456.1598821757666,122183,1620,1
2024-03-11,DE,affiliate,739.4814599517545,62048,823,1
2024-03-12,DE,affiliate,1039.2959950874833,87205,1156,1
2024-03-13,DE,affiliate,918.453318146685,77065,1022,1
2024-03-14,DE,affiliate,921.3114302861328,77305,1025,1
2024-03-15,DE,affiliate,1190.894062799515,99925,1325,1
2024-03-16,DE,affiliate,1388.4954023664823,116506,1545,1
2024-03-17,DE,affiliate,1292.824285534845,108478,1439,1
2024-03-18,DE,affiliate,877.6188711431494,73639,976,1
2024-03-19,DE,affiliate,1094.6325361435972,91848,1218,1
2024-03-20,DE,affiliate,846.3764072641002,71017,942,1
2024-03-21,DE,affiliate,768.4750243570611,64481,855,1
2024-03-22,DE,affiliate,690.292442495413,57921,768,1
2024-03-23,DE,affiliate,807.1455136588212,67726,898,1
2024-03-24,DE,affiliate,993.3937708408788,83353,1105,1
2024-03-25,DE,affiliate,575.5142219426201,48290,640,1
2024-03-26,DE,affiliate,1026.1851869054217,86105,1142,1
2024-03-27,DE,affiliate,1610.714302925737,135152,1792,1
2024-03-28,DE,affiliate,1388.7748715524144,116529,1545,1
2024-03-29,DE,affiliate,807.7301659231334,67775,899,1
2024-03-30,DE,affiliate,617.0191604855993,51772,686,1
2024-03-31,DE,affiliate,1053.6230644054076,88407,1172,1
2024-04-01,DE,affiliate,513.7271432791724,43105,571,1
2024-04-02,DE,affiliate,1418.5999204240106,119032,1579,1
2024-04-03,DE,affiliate,992.4151353093843,83271,1104,1
2024-04-04,DE,affiliate,1693.9294723051396,142134,1885,1
2024-04-05,DE,affiliate,586.709175599287,49229,653,1
2024-04-06,DE,affiliate,1179.8061630355735,98995,1313,1
2024-04-07,DE,affiliate,900.6305067649471,75570,1002,1
2024-04-08,DE,affiliate,895.9441120623374,75176,997,1
2024-04-09,DE,affiliate,708.4123716467324,59441,788,1
2024-04-10,DE,affiliate,1244.8314335667108,104451,1385,1
2024-04-11,DE,affiliate,1225.8142775240153,102855,1364,1
2024-04-12,DE,affiliate,1568.5632871588323,131615,1745,1
2024-04-13,DE,affiliate,1209.882547738889,101518,1346,1
2024-04-14,DE,affiliate,784.421782302029,65819,873,1
2024-04-15,DE,affiliate,742.1049398216376,62268,826,1
2024-04-16,DE,affiliate,708.6806052892301,59464,788,1
2024-04-17,DE,affiliate,1591.5263573429156,133541,1771,1
2024-04-18,DE,affiliate,815.7870486905308,68451,908,1
2024-04-19,DE,affiliate,1440.2096243207282,120845,1603,1
2024-04-20,DE,affiliate,1056.8464056640844,88678,1176,1
2024-04-21,DE,affiliate,1015.9814420481819,85249,1130,1
2024-04-22,DE,affiliate,902.0311532112385,75687,1004,1
2024-04-23,DE,affiliate,1250.840439371738,104955,1392,1
2024-04-24,DE,affiliate,1049.0226262684107,88021,1167,1
2024-04-25,DE,affiliate,914.7606342599831,76755,1018,1
2024-04-26,DE,affiliate,1156.2773370137913,97021,1287,1
2024-04-27,DE,affiliate,876.3033331451043,73528,975,1
2024-04-28,DE,affiliate,740.7800979685095,62157,824,1
2024-04-29,DE,affiliate,1162.7273427999103,97562,1294,1
2024-04-30,DE,affiliate,1021.1314504548166,85681,1136,1
2024-05-01,DE,affiliate,1208.1442630505499,101373,1344,1
2024-05-02,DE,affiliate,893.3347676574595,74958,994,1
2024-05-03,DE,affiliate,678.2565615976899,56911,754,1
2024-05-04,DE,affiliate,1483.033901263405,124438,1650,1
2024-05-05,DE,affiliate,1428.3693393205444,119851,1589,1
2024-05-06,DE,affiliate,1258.9483065468196,105635,1401,1
2024-05-07,DE,affiliate,932.6178724683039,78254,1038,1
2024-05-08,DE,affiliate,968.6050645059773,81273,1078,1
2024-05-09,DE,affiliate,1493.822926554402,125343,1662,1
2024-05-10,DE,affiliate,861.7861728813476,72310,959,1
2024-05-11,DE,affiliate,764.2605783217692,64127,850,1
2024-05-12,DE,affiliate,1564.7217076950853,131292,1741,1
2024-05-13,DE,affiliate,969.9285743149514,81384,1079,1
2024-05-14,DE,affiliate,1705.7183697427834,143123,1898,1
2024-05-15,DE,affiliate,712.226697524218,59761,792,1
2024-05-16,DE,affiliate,1172.7819235485017,98405,1305,1
2024-05-17,DE,affiliate,1699.3187575699524,142586,1891,1
2024-05-18,DE,affiliate,919.982548460513,77194,1024,1
2024-05-19,DE,affiliate,860.3302245581775,72188,957,1
2024-05-20,DE,affiliate,708.8200229563091,59475,788,1
2024-05-21,DE,affiliate,1407.59604467847,118108,1566,1
2024-05-22,DE,affiliate,849.2130762171336,71255,945,1
2024-05-23,DE,affiliate,987.8153169709022,82885,1099,1
2024-05-24,DE,affiliate,673.4535010881858,56508,749,1
2024-05-25,DE,affiliate,1410.8603580794506,118382,1570,1
2024-05-26,DE,affiliate,1279.9873095211094,107401,1424,1
2024-05-27,DE,affiliate,974.3089545404678,81752,1084,1
2024-05-28,DE,affiliate,752.5149309812721,63142,837,1
2024-05-29,DE,affiliate,1619.7060561066914,135906,1802,1
2024-05-30,DE,affiliate,915.6015373941973,76826,1019,1
2024-05-31,DE,affiliate,698.2814435019029,58591,777,1
2024-06-01,DE,affiliate,557.0368795639232,46739,620,1
2024-06-02,DE,affiliate,773.0682356496525,64866,860,1
2024-06-03,DE,affiliate,654.1086771098904,54885,728,1
2024-06-04,DE,affiliate,873.2245209563374,73270,971,1
2024-06-05,DE,affiliate,1297.741125828086,108891,1444,1
2024-06-06,DE,affiliate,913.177343965001,76623,1016,1
2024-06-07,DE,affiliate,1051.1853782985127,88202,1170,1
2024-06-08,DE,affiliate,745.0793983184911,62518,829,1
2024-06-09,DE,affiliate,943.3948331600037,79158,1050,1
2024-06-10,DE,affiliate,1683.1535317849373,141230,1873,1
2024-06-11,DE,affiliate,942.9435685562071,79120,1049,1
2024-06-12,DE,affiliate,1173.3125112359035,98450,1305,1
2024-06-13,DE,affiliate,654.384125614477,54908,728,1
2024-06-14,DE,affiliate,1456.3801771966018,122202,1621,1
2024-06-15,DE,affiliate,798.2378703597781,66978,888,1
2024-06-16,DE,affiliate,1243.1291368661673,104308,1383,1
2024-06-17,DE,affiliate,949.6388003123108,79682,1057,1
2024-06-18,DE,affiliate,1233.7637831424165,103522,1373,1
2024-06-19,DE,affiliate,1271.34347003749,106676,1415,1
2024-06-20,DE,affiliate,893.6899077803578,74987,994,1
2024-06-21,DE,affiliate,1291.827799219358,108394,1437,1
2024-06-22,DE,affiliate,737.6789703064585,61897,821,1
2024-06-23,DE,affiliate,1151.774570794047,96643,1282,1
2024-06-24,DE,affiliate,881.226513606499,73942,980,1
2024-06-25,DE,affiliate,1146.488149315726,96199,1276,1
2024-06-26,DE,affiliate,925.7349387943304,77676,1030,1
2024-06-27,DE,affiliate,1028.6838243774857,86314,1144,1
2024-06-28,DE,affiliate,704.272499652638,59094,783,1
2024-06-29,DE,affiliate,977.8345148589498,82048,1088,1
2024-06-30,DE,affiliate,937.8688769600066,78694,1043,1
2024-07-01,DE,affiliate,844.993715263052,70901,940,1
2024-07-02,DE,affiliate,1023.6958189219848,85896,1139,1
2024-07-03,DE,affiliate,1093.8591691161682,91783,1217,1
2024-07-04,DE,affiliate,853.5995525938797,71623,950,1
2024-07-05,DE,affiliate,917.8437690380258,77014,1021,1
2024-07-06,DE,affiliate,688.4687639281452,57768,766,1
2024-07-07,DE,affiliate,1786.5520394847265,149906,1988,1
2024-07-08,DE,affiliate,1322.2966760154343,110951,1471,1
2024-07-09,DE,affiliate,1122.2028801143572,94161,1249,1
2024-07-10,DE,affiliate,1462.8437742801884,122744,1628,1
2024-07-11,DE,affiliate,582.804302810145,48902,648,1
2024-07-12,DE,affiliate,464.94971712016445,39013,517,1
2024-07-13,DE,affiliate,815.8438652120484,68455,908,1
2024-07-14,DE,affiliate,629.6975314054059,52836,700,1
2024-07-15,DE,affiliate,919.9530517787975,77191,1023,1
2024-07-16,DE,affiliate,1101.2117017704054,92400,1225,1
2024-07-17,DE,affiliate,1363.2980102250042,114391,1517,1
2024-07-18,DE,affiliate,737.5458348001146,61886,820,1
2024-07-19,DE,affiliate,1064.1974044948608,89294,1184,1
2024-07-20,DE,affiliate,916.0341140347412,76862,1019,1
2024-07-21,DE,affiliate,1021.0023932689602,85670,1136,1
2024-07-22,DE,affiliate,849.8297528852668,71307,945,1
2024-07-23,DE,affiliate,1531.2817050041153,128486,1704,1
2024-07-24,DE,affiliate,1023.4796985319213,85878,1139,1
2024-07-25,DE,affiliate,1667.053829285358,139879,1855,1
2024-07-26,DE,affiliate,762.6283087360835,63990,848,1
2024-07-27,DE,affiliate,1123.2888645958947,94253,1250,1
2024-07-28,DE,affiliate,910.9885976380492,76439,1013,1
2024-07-29,DE,affiliate,896.7743846070578,75246,998,1
2024-07-30,DE,affiliate,1240.9479415792614,104125,1381,1
2024-07-31,DE,affiliate,968.9155117900079,81299,1078,1
2024-08-01,DE,affiliate,587.3040832609187,49279,653,1
2024-08-02,DE,affiliate,492.4177173899548,41317,548,1
2024-08-03,DE,affiliate,1589.4662641231453,133369,1769,1
2024-08-04,DE,affiliate,1594.891172328627,133824,1775,1
2024-08-05,DE,affiliate,2034.2419220730678,170689,2264,1
2024-08-06,DE,affiliate,1262.0914306069533,105899,1404,1
2024-08-07,DE,affiliate,895.0316719595749,75100,996,1
2024-08-08,DE,affiliate,1100.3785473761554,92330,1224,1
2024-08-09,DE,affiliate,1164.5957547515711,97719,1296,1
2024-08-10,DE,affiliate,839.5824192059766,70447,934,1
2024-08-11,DE,affiliate,1793.0786480792049,150453,1995,1
2024-08-12,DE,affiliate,2245.051747353257,188378,2498,1
2024-08-13,DE,affiliate,1450.0480824507865,121670,1614,1
2024-08-14,DE,affiliate,1281.4595757109264,107524,1426,1
2024-08-15,DE,affiliate,861.1788922841381,72259,958,1
2024-08-16,DE,affiliate,1789.930266435335,150189,1992,1
2024-08-17,DE,affiliate,1137.1054779313267,95412,1265,1
2024-08-18,DE,affiliate,1042.2346434494411,87451,1160,1
2024-08-19,DE,affiliate,1372.1742278952183,115136,1527,1
2024-08-20,DE,affiliate,1076.4610895879237,90323,1198,1
2024-08-21,DE,affiliate,1339.3261567221393,112380,1490,1
2024-08-22,DE,affiliate,826.3366782570209,69336,919,1
2024-08-23,DE,affiliate,1573.904671793342,132063,1751,1
2024-08-24,DE,affiliate,1080.9983156757523,90704,1203,1
2024-08-25,DE,affiliate,1563.2975058570469,131173,1740,1
2024-08-26,DE,affiliate,1133.5447105574053,95113,1261,1
2024-08-27,DE,affiliate,1220.8437298166846,102438,1358,1
2024-08-28,DE,affiliate,915.3879549999642,76808,1018,1
2024-08-29,DE,affiliate,1530.92125702107,128456,1704,1
2024-08-30,DE,affiliate,908.4094950967051,76222,1011,1
2024-08-31,DE,affiliate,971.3405100138002,81503,1081,1
2024-09-01,DE,affiliate,1130.4619418549864,94854,1258,1
2024-09-02,DE,affiliate,1240.6191085512567,104098,1380,1
2024-09-03,DE,affiliate,786.6050308836072,66002,875,1
2024-09-04,DE,affiliate,1204.9233181813138,101102,1341,1
2024-09-05,DE,affiliate,1546.2029127967928,129738,1721,1
2024-09-06,DE,affiliate,1044.1890142493003,87615,1162,1
2024-09-07,DE,affiliate,1045.18633536716,87699,1163,1
2024-09-08,DE,affiliate,1182.7081241701267,99238,1316,1
2024-09-09,DE,affiliate,1157.6578203528122,97136,1288,1
2024-09-10,DE,affiliate,950.405806671255,79746,1057,1
2024-09-11,DE,affiliate,1272.3488192111051,106760,1416,1
2024-09-12,DE,affiliate,1634.7309236688798,137167,1819,1
2024-09-13,DE,affiliate,864.8890083206672,72571,962,1
2024-09-14,DE,affiliate,1002.2677103755606,84098,1115,1
2024-09-15,DE,affiliate,767.5715067060016,64405,854,1
2024-09-16,DE,affiliate,1560.887720181688,130971,1737,1
2024-09-17,DE,affiliate,1235.9227067331024,103703,1375,1
2024-09-18,DE,affiliate,1013.0703534838581,85004,1127,1
2024-09-19,DE,affiliate,1269.9431028539423,106558,1413,1
2024-09-20,DE,affiliate,828.7531891875954,69539,922,1
2024-09-21,DE,affiliate,833.3857350159085,69927,927,1
2024-09-22,DE,affiliate,750.8838848868999,63005,835,1
2024-09-23,DE,affiliate,889.5581307550835,74641,990,1
2024-09-24,DE,affiliate,1854.7179639618437,155625,2064,1
2024-09-25,DE,affiliate,1046.8319765199342,87837,1165,1
2024-09-26,DE,affiliate,1410.1284011182615,118321,1569,1
2024-09-27,DE,affiliate,918.5221798482376,77071,1022,1
2024-09-28,DE,affiliate,1376.8379381855145,115527,1532,1
2024-09-29,DE,affiliate,847.9192896045164,71147,943,1
2024-09-30,DE,affiliate,1212.4602799000622,101735,1349,1
2024-10-01,DE,affiliate,1287.209229329684,108007,1432,1
2024-10-02,DE,affiliate,2466.5664074554124,206964,2745,1
2024-10-03,DE,affiliate,1476.4739975240036,123888,1643,1
2024-10-04,DE,affiliate,983.3030128901414,82507,1094,1
2024-10-05,DE,affiliate,1348.4203306562,113143,1500,1
2024-10-06,DE,affiliate,2056.5338877699646,172559,2289,1
2024-10-07,DE,affiliate,759.8529580571569,63757,845,1
2024-10-08,DE,affiliate,1001.7847388237817,84057,1115,1
2024-10-09,DE,affiliate,1202.869863306709,100930,1338,1
2024-10-10,DE,affiliate,1101.147730181917,92395,1225,1
2024-10-11,DE,affiliate,1057.6011688853034,88741,1177,1
2024-10-12,DE,affiliate,772.5450441668692,64822,859,1
2024-10-13,DE,affiliate,1674.376454806442,140493,1863,1
2024-10-14,DE,affiliate,805.2015639554606,67562,896,1
2024-10-15,DE,affiliate,1199.1566682767939,100618,1334,1
2024-10-16,DE,affiliate,1412.0227881230428,118480,1571,1
2024-10-17,DE,affiliate,1005.8521692043315,84399,1119,1
2024-10-18,DE,affiliate,723.3181916001538,60692,805,1
2024-10-19,DE,affiliate,625.4024162285497,52476,696,1
2024-10-20,DE,affiliate,868.5609663719579,72879,966,1
2024-10-21,DE,affiliate,795.2081517409897,66724,885,1
2024-10-22,DE,affiliate,1101.080496149929,92389,1225,1
2024-10-23,DE,affiliate,711.6168750631667,59710,792,1
2024-10-24,DE,affiliate,1273.7137910540296,106874,1417,1
2024-10-25,DE,affiliate,982.8273388761609,82467,1093,1
2024-10-26,DE,affiliate,962.1580042035521,80732,1070,1
2024-10-27,DE,affiliate,1386.7789756071297,116362,1543,1
2024-10-28,DE,affiliate,869.5618337110948,72963,967,1
2024-10-29,DE,affiliate,848.4013939310594,71187,944,1
2024-10-30,DE,affiliate,903.76753447202,75833,1005,1
2024-10-31,DE,affiliate,961.15406288191,80648,1069,1
2024-11-01,DE,affiliate,927.6081770020566,77833,1032,1
2024-11-02,DE,affiliate,723.0143906533483,60666,804,1
2024-11-03,DE,affiliate,525.7225933629825,44112,585,1
2024-11-04,DE,affiliate,840.0925502735201,70490,935,1
2024-11-05,DE,affiliate,1149.789000602719,96476,1279,1
2024-11-06,DE,affiliate,1094.549691335345,91841,1218,1
2024-11-07,DE,affiliate,1419.297631200785,119090,1579,1
2024-11-08,DE,affiliate,1645.1976754360153,138045,1831,1
2024-11-09,DE,affiliate,1128.492497807506,94689,1256,1
2024-11-10,DE,affiliate,1364.227120672498,114469,1518,1
2024-11-11,DE,affiliate,1218.3697659789582,102231,1356,1
2024-11-12,DE,affiliate,1677.9940344833642,140797,1867,1
2024-11-13,DE,affiliate,1769.0270916801333,148435,1969,1
2024-11-14,DE,affiliate,1323.941297898644,111089,1473,1
2024-11-15,DE,affiliate,1159.6413231515855,97303,1290,1
2024-11-16,DE,affiliate,861.4004406333956,72278,958,1
2024-11-17,DE,affiliate,915.6764820502746,76832,1019,1
2024-11-18,DE,affiliate,894.243162585353,75034,995,1
2024-11-19,DE,affiliate,1237.109626417205,103803,1376,1
2024-11-20,DE,affiliate,861.1326354168059,72256,958,1
2024-11-21,DE,affiliate,961.5363905735318,80680,1070,1
2024-11-22,DE,affiliate,492.0754327109745,41289,547,1
2024-11-23,DE,affiliate,1478.065863101653,124021,1645,1
2024-11-24,DE,affiliate,870.8804159451291,73073,969,1
2024-11-25,DE,affiliate,1116.7016984057143,93700,1242,1
2024-11-26,DE,affiliate,1563.6260823578436,131200,1740,1
2024-11-27,DE,affiliate,1145.994563774117,96158,1275,1
2024-11-28,DE,affiliate,1519.9890157706677,127539,1691,1
2024-11-29,DE,affiliate,672.090499752236,56393,748,1
2024-11-30,DE,affiliate,1785.2075061146004,149793,1987,1
2024-12-01,DE,affiliate,1255.925978531878,105382,1397,1
2024-12-02,DE,affiliate,1042.2622632342575,87454,1160,1
2024-12-03,DE,affiliate,1549.3716697332172,130004,1724,1
2024-12-04,DE,affiliate,759.551572571369,63732,845,1
2024-12-05,DE,affiliate,935.6392492394128,78507,1041,1
2024-12-06,DE,affiliate,1425.7734282083163,119633,1586,1
2024-12-07,DE,affiliate,540.9071522414471,45386,602,1
2024-12-08,DE,affiliate,1083.7317978329295,90933,1206,1
2024-12-09,DE,affiliate,1140.9100468844895,95731,1269,1
2024-12-10,DE,affiliate,1804.3681768033155,151401,2008,1
2024-12-11,DE,affiliate,676.3552620707272,56751,752,1
2024-12-12,DE,affiliate,1591.988028723864,133580,1771,1
2024-12-13,DE,affiliate,813.566592880535,68264,905,1
2024-12-14,DE,affiliate,805.0157508647095,67547,896,1
2024-12-15,DE,affiliate,657.9153838450301,55204,732,1
2024-12-16,DE,affiliate,724.8564349015759,60821,806,1
2024-12-17,DE,affiliate,1163.943162361919,97664,1295,1
2024-12-18,DE,affiliate,771.6206590617415,64745,858,1
2024-12-19,DE,affiliate,1248.030221003928,104719,1389,1
2024-12-20,DE,affiliate,790.3288288884114,66315,879,1
2024-12-21,DE,affiliate,649.6118473887225,54507,723,1
2024-12-22,DE,affiliate,799.0719521329868,67048,889,1
2024-12-23,DE,affiliate,1080.1445984426668,90632,1202,1
2024-12-24,DE,affiliate,961.9126314909897,80712,1070,1
2024-12-25,DE,affiliate,1063.7171778330494,89254,1183,1
2024-12-26,DE,affiliate,1232.7222818924336,103435,1372,1
2024-12-27,DE,affiliate,1288.4015204470093,108107,1434,1
2024-12-28,DE,affiliate,836.4759806339096,70187,931,1
2024-12-29,DE,affiliate,691.4946339521596,58022,769,1
2024-12-30,DE,affiliate,1004.1318727727643,84254,1117,1
2024-12-31,DE,affiliate,1186.0270942156785,99517,1320,1
2024-01-01,DE,email,669.7122570020503,47859,2491,1
2024-01-02,DE,email,1068.4020546399831,76350,3974,1
2024-01-03,DE,email,566.7249878409292,40499,2108,1
2024-01-04,DE,email,549.5426443844148,39271,2044,1
2024-01-05,DE,email,730.6658085474344,52214,2718,1
2024-01-06,DE,email,732.3123775479615,52332,2724,1
2024-01-07,DE,email,519.726510620283,37140,1933,1
2024-01-08,DE,email,699.277717398851,49971,2601,1
2024-01-09,DE,email,783.4096446516432,55984,2914,1
2024-01-10,DE,email,795.6727848664209,56860,2959,1
2024-01-11,DE,email,892.4178165910649,63774,3319,1
2024-01-12,DE,email,666.6085316525674,47637,2479,1
2024-01-13,DE,email,1163.4955026561306,83145,4328,1
2024-01-14,DE,email,895.4266562970904,63989,3330,1
2024-01-15,DE,email,661.1269376453406,47245,2459,1
2024-01-16,DE,email,900.0148106347057,64316,3348,1
2024-01-17,DE,email,919.689158188629,65722,3421,1
2024-01-18,DE,email,1201.7446136812794,85879,4470,1
2024-01-19,DE,email,678.1292961820893,48460,2522,1
2024-01-20,DE,email,953.6004695769535,68146,3547,1
2024-01-21,DE,email,790.2285992361336,56471,2939,1
2024-01-22,DE,email,1258.3747301390265,89926,4681,1
2024-01-23,DE,email,1258.1499257812675,89910,4680,1
2024-01-24,DE,email,938.6715748586844,67079,3491,1
2024-01-25,DE,email,794.703014311895,56791,2956,1
2024-01-26,DE,email,924.5385118408032,66069,3439,1
2024-01-27,DE,email,731.3293794722844,52262,2720,1
2024-01-28,DE,email,1250.2377424594083,89344,4650,1
2024-01-29,DE,email,847.1766799500728,60541,3151,1
2024-01-30,DE,email,782.401522147043,55912,2910,1
2024-01-31,DE,email,781.0344258856954,55814,2905,1
2024-02-01,DE,email,608.9630837073393,43517,2265,1
2024-02-02,DE,email,937.5607990438549,67000,3487,1
2024-02-03,DE,email,611.4216483324336,43693,2274,1
2024-02-04,DE,email,1062.186211808985,75906,3951,1
2024-02-05,DE,email,577.042448199011,41236,2146,1
2024-02-06,DE,email,908.3008052184015,64909,3378,1
2024-02-07,DE,email,1225.8308090751398,87600,4560,1
2024-02-08,DE,email,468.14516701406916,33454,1741,1
